file,area_ratio
20000101012336076_00-00075.jpg,0.0008129334965320278
20000101004701047_00-00118.jpg,0.00065687474500204
20000101020108119_00-00042.jpg,0.000992452060383517
20000101010609786_00-00032.jpg,0.0009383924928600572
20000101000215379_00-00002.jpg,0.0005824153406772746
20000101003312819_00-00125.jpg,0.000908812729498164
20000101004003457_00-00155.jpg,0.0005630354957160342
20000101015723759_00-00041.jpg,0.0007578539371685027
19700101003416063_00-00079.jpg,0.0008782129742962056
20000101015849218_00-00033.jpg,0.0008833129334965321
20000101003326636_00-00126.jpg,0.0006079151366789066
20000101001619918_00-00055.jpg,0.0005140758873929008
20000101003323000_00-00019.jpg,0.0008302733578131375
20000101004431099_00-00112.jpg,0.0008139534883720931
20000101021629974_00-00098.jpg,0.0008465932272541819
19700101003325523_00-00076.jpg,0.0009628722970216238
20000101002805519_00-00014.jpg,0.0008588331293349653
20000101000435063_00-00010.jpg,0.0008190534475724194
20000101015201582_00-00008.jpg,0.0009557323541411668
20000101022232997_00-00121.jpg,0.0009485924112607099
20000101010736388_00-00057.jpg,0.0007833537331701346
20000101023232847_00-00124.jpg,0.0005252957976336189
20000101004851094_00-00151.jpg,0.0007619339045287638
20000101004254252_00-00108.jpg,0.0009057527539779682
20000101004539078_00-00116.jpg,0.0007721338229294166
20000101013439564_00-00041.jpg,0.0009832721338229294
20000101010707062_00-00166.jpg,0.0008751529987760098
20000101002624307_00-00013.jpg,0.000992452060383517
20000101012942412_00-00279.jpg,0.00018665850673194615
20000101011124700_00-00060.jpg,0.0007813137494900041
20000101000801558_00-00012.jpg,0.0007456140350877193
20000101001348473_00-00013.jpg,0.0008884128926968584
20000101000223965_00-00002.jpg,0.0008792329661362709
20000101002044120_00-00032.jpg,0.000992452060383517
20000101015454172_00-00019.jpg,0.000649734802121583
20000101015724434_00-00027.jpg,0.0009332925336597307
20000101013600899_00-00046.jpg,0.0007282741738066095
20000101015620604_00-00023.jpg,0.0008159934720522236
